target,message,num_char,word_counts,sentance_count,preprocess_data,tf_num_char,tf_word_counts,tf_sentance_count
0,That depends. How would you like to be treated? :),50,13,3,depends would like treated,26,4,1
0,"Right on brah, see you later",28,7,1,right brah see later,20,4,1
0,Waiting in e car 4 my mum lor. U leh? Reach home already?,57,16,3,waiting e car 4 mum youknow leh reach home already,50,10,1
1,Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05,128,20,2,2004 account 07xxxxxxxxx show 786 unredeemed point claim call 08719181259 identifier code xxxxx expires 260305,110,15,1
1,Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow,145,28,5,want new video handset 750 anytime network min half price line rental camcorder reply call 08000930705 delivery tomorrow,120,18,1
0,Went fast asleep dear.take care.,32,6,1,went fast asleep deartake care,30,5,1
0,No that just means you have a fat head,38,9,1,mean fat head,13,3,1
0,Sounds like a plan! Cardiff is still here and still cold! I'm sitting on the radiator!,86,20,3,sound like plan cardiff still still cold im sitting radiator,60,10,1
0,Serious? What like proper tongued her,37,7,2,serious like proper tongued,27,4,1
0,She.s good. She was wondering if you wont say hi but she.s smiling now. So how are you coping with the long distance,116,25,3,shes good wondering wont say hi shes smiling coping long distance,65,11,1
0,How i noe... She's in da car now... Later then c lar... I'm wearing shorts...,77,21,2,noe shes buddy car later c lar im wearing short,47,10,1
0,Yeah whatever lol,17,3,1,yeah whatever laugh loud,24,4,1
0,Ard 530 lor. I ok then message Ì_ lor.,38,11,2,ard 530 youknow ok message youknow,34,6,1
0,Ok. C u then.,13,5,1,ok c,4,2,1
0,Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...,88,23,2,eh laptop got stock lei say mon muz come take look c got,56,13,1
0,No need to ke qi... ÌÏ too bored izzit y suddenly thk of this...,64,16,1,need ke qi bored izzit suddenly thk,35,7,1
0,I wish! I don't think its gonna snow that much. But it will be more than those flurries we usually get that melt before they hit the ground. Eek! We haven't had snow since &lt;#&gt; before I was even born!,205,54,5,wish dont think gon na snow much flurry usually get melt hit ground eek havent snow since ltgt even born,104,20,1
1,FREE>Ringtone! Reply REAL or POLY eg REAL1 1. PushButton 2. DontCha 3. BabyGoodbye 4. GoldDigger 5. WeBeBurnin 1st tone FREE and 6 more when u join for å£3/wk,158,36,7,freeringtone reply real poly eg real1 1 pushbutton 2 dontcha 3 babygoodbye 4 golddigger 5 webeburnin 1st tone free 6 join 3wk,125,22,1
0,"Oh really? perform, write a paper, go to a movie AND be home by midnight, huh?",78,21,2,oh really perform write paper go movie home midnight huh,56,10,1
0,Okay lor... Will they still let us go a not ah? Coz they will not know until later. We drop our cards into the box right?,121,30,3,okay youknow still let u go ah coz know later drop card box right,65,14,1
0,How? Izzit still raining?,25,6,2,izzit still raining,19,3,1
0,As if i wasn't having enough trouble sleeping.,46,10,1,wasnt enough trouble sleeping,29,4,1
0,I havent add Ì_ yet right.. ,28,7,1,havent add yet right,20,4,1
0,Lol ... I really need to remember to eat when I'm drinking but I do appreciate you keeping me company that night babe *smiles*,126,27,2,laugh loud really need remember eat im drinking appreciate keeping company night babe smile,91,14,1
0,Babe ? I lost you ... Will you try rebooting ?,46,11,2,babe lost try rebooting,23,4,1
0,Yes. Nigh you cant aha.,23,7,2,yes nigh cant aha,17,4,1
0,I thk Ì_ gotta go home by urself. Cos i'll b going out shopping 4 my frens present. ,84,22,2,thk got ta go home urself co ill b going shopping 4 frens present,65,14,1
0,Nooooooo I'm gonna be bored to death all day. Cable and internet outage.,72,17,2,nooooooo im gon na bored death day cable internet outage,56,10,1
0,Sos! Any amount i can get pls.,30,9,2,so amount get pls,17,4,1
0,"Playin space poker, u?",22,6,1,playin space poker,18,3,1
0,How come guoyang go n tell her? Then u told her?,48,13,2,come guoyang go n tell told,27,6,1
0,You need to get up. Now.,24,8,2,need get,8,2,1
0,They r giving a second chance to rahul dengra.,46,10,1,giving second chance rahul dengra,33,5,1
0,"Yeah, in fact he just asked if we needed anything like an hour ago. When and how much?",86,21,2,yeah fact asked needed anything like hour ago much,50,9,1
0,WHEN THE FIRST STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!,158,29,2,first strike red one bird antelope begin toplay fieldof selfindependence believe flower contention growrandom,109,14,1
0,Y Ì_ wan to go there? C doctor?,31,10,2,wan go c doctor,15,4,1
0,Does daddy have a bb now.,25,7,1,daddy bb,8,2,1
1,"Free Msg: get Gnarls Barkleys \Crazy\"" ringtone TOTALLY FREE just reply GO to this message right now!""",102,21,1,free msg get gnarl barkley crazy ringtone totally free reply go message right,77,13,1
0,She's borderline but yeah whatever.,35,7,1,shes borderline yeah whatever,29,4,1
0,"Until 545 lor... Ya, can go 4 dinner together...",48,12,2,545 youknow ya go 4 dinner together,35,7,1
0,I will be gentle princess! We will make sweet gentle love...,60,13,2,gentle princess make sweet gentle love,38,6,1
0,How u doin baby girl ?? hope u are okay every time I call ure phone is off! I miss u get in touch,97,26,4,doin baby girl hope okay every time call ure phone miss get touch,65,13,1
0,"Sorry, went to bed early, nightnight",36,8,1,sorry went bed early nightnight,31,5,1
0,I like to think there's always the possibility of being in a pub later.,71,16,1,like think there always possibility pub later,45,7,1
0,HMM yeah if your not too grooved out! And im looking forward to my pound special :),83,19,2,hmm yeah grooved im looking forward pound special,49,8,1
0,I got to video tape pple type in message lor. U so free wan 2 help me? Hee... Cos i noe u wan 2 watch infernal affairs so ask u along. Asking shuhui oso.,153,39,4,got video tape pple type message youknow free wan 2 help hee co noe wan 2 watch infernal affair ask along asking shuhui oso,123,24,1
0,Hi dude hw r u da realy mising u today,38,10,1,hi dude hw buddy realy mising today,35,7,1
0,Me hungry buy some food good lei... But mum n yun dun wan juz buy a little bit... ,82,20,2,hungry buy food good lei mum n yun dun wan juz buy little bit,61,14,1
1,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!,114,28,4,refused loan secured unsecured cant get credit call free 0800 195 6669 text back help,85,15,1
0,I probably won't eat at all today. I think I'm gonna pop. How was your weekend? Did u miss me?,94,27,4,probably wont eat today think im gon na pop weekend miss,56,11,1
0,I knew it... U slept v late yest? Wake up so late...,52,15,2,knew slept v late yest wake late,32,7,1
0,Haha... dont be angry with yourself... Take it as a practice for the real thing. =) ,84,20,2,haha dont angry take practice real thing,40,7,1
0,Where is that one day training:-),33,9,1,one day training,16,3,1
0,So i could kiss and feel you next to me...,42,11,1,could kiss feel next,20,4,1
0,Have a nice day my dear.,24,7,1,nice day dear,13,3,1
0,I sent lanre fakeye's Eckankar details to the mail box,54,11,1,sent lanre fakeyes eckankar detail mail box,43,7,1
0,Your dad is back in ph?,23,7,1,dad back ph,11,3,1
1,"You have been specially selected to receive a \3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo""",138,31,6,specially selected receive 3000 award call 08712402050 line close cost 10ppm 16 tc apply ag promo,97,16,1
0,If you ask her or she say any please message.,45,11,1,ask say please message,22,4,1
0,"If e timing can, then i go w u lor...",37,12,1,e timing go w youknow,21,5,1
0,I was just callin to say hi. Take care bruv!,44,12,2,callin say hi take care bruv,28,6,1
1,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a å£150 prize. To collect is easy. Just call 09061743386,135,28,4,valued vodafone customer computer picked win 150 prize collect easy call 09061743386,84,12,1
0,Did u turn on the heater? The heater was on and set to &lt;#&gt; degrees.,73,23,2,turn heater heater set ltgt degree,34,6,1
0,Thanks for your message. I really appreciate your sacrifice. I'm not sure of the process of direct pay but will find out on my way back from the test tomorrow. I'm in class now. Do have a wonderful day.,202,46,5,thanks message really appreciate sacrifice im sure process direct pay find way back test tomorrow im class wonderful day,120,19,1
0,"That's the trouble with classes that go well - you're due a dodgey one Û_ Expecting mine tomo! See you for recovery, same time, same place ",140,31,2,thats trouble class go well youre due dodgey one expecting mine tomo see recovery time place,92,16,1
1,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674&,146,26,2,free video camera phone half price line rental 12 mths 500 cross ntwk min 100 txts call mobileupd8 08001950382 call2optout674,125,20,1
0,WOT U UP 2 J?,13,6,1,wot 2 j,7,3,1
0,"Night night, see you tomorrow",29,6,1,night night see tomorrow,24,4,1
0,Roger that. WeÛ÷re probably going to rem in about 20,53,11,2,roger probably going rem 20,27,5,1
0,do u think that any girl will propose u today by seing ur bloody funky shit fucking face...............asssssholeeee................,132,21,1,think girl propose today seing bloody funky shit fucking faceasssssholeeee,74,10,1
0,I wish u were here. I feel so alone,35,10,2,wish feel alone,15,3,1
0,Reason is if the team budget is available at last they buy the unsold players for at base rate..,96,20,1,reason team budget available last buy unsold player base rate,61,10,1
0,CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA 2MORO! WHO NEEDS BLOKES,73,18,4,ceri rebel sweet dreamz little buddy c ya 2moro need bloke,58,11,1
1,ringtoneking 84484,18,2,1,ringtoneking 84484,18,2,1
0,Huh i cant thk of more oredi how many pages do we have?,55,14,1,huh cant thk oredi many page,28,6,1
0,His frens go then he in lor. Not alone wif my mum n sis lor.,60,17,2,frens go youknow alone mum n si youknow,39,8,1
0,Nationwide auto centre (or something like that) on Newport road. I liked them there,83,17,2,nationwide auto centre something like newport road liked,56,8,1
0,"Hey, I missed you tm of last night as my phone was on the charge ... *smiles* ... I am meeting a friend shortly",111,27,2,hey missed tm last night phone charge smile meeting friend shortly,66,11,1
0,"Whatever, juliana. Do whatever you want.",40,9,2,whatever juliana whatever want,30,4,1
1,Ringtone Club: Gr8 new polys direct to your mobile every week !,63,13,1,ringtone club gr8 new polys direct mobile every week,52,9,1
0,"Hello. Sort of out in town already. That . So dont rush home, I am eating nachos. Will let you know eta.",104,27,5,hello sort town already dont rush home eating nacho let know eta,64,12,1
0,Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...,133,34,4,ok youknow anyway thk cant get ticket co like quite late already wan 2 go look 4 frens darren,93,19,1
1,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,137,42,1,bank granite issue strongbuy explosive pick member 300 nasdaq symbol cdgt 500 per,81,13,1
0,"Dizzamn, aight I'll ask my suitemates when I get back",53,12,1,dizzamn aight ill ask suitemates get back,41,7,1
0,"Nimbomsons. Yep phone knows that one. Obviously, cos thats a real word",70,15,3,nimbomsons yep phone know one obviously co thats real word,58,10,1
0,I love to cuddle! I want to hold you in my strong arms right now...,67,17,2,love cuddle want hold strong arm right,38,7,1
0,R u in this continent?,22,6,1,continent,9,1,1
0,We'll you pay over like  &lt;#&gt; yrs so its not too difficult,63,19,1,well pay like ltgt yr difficult,31,6,1
1,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,95,17,4,bored housewife chat n date 08717507711 btnational rate 10pmin landline,71,10,1
1,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs,143,28,1,tried call reply sm video mobile 750 min unlimited text free camcorder reply call 08000930705 del thurs,103,17,1
0,K...k...when will you give treat?,33,10,1,kkwhen give treat,17,3,1
1,"This is the 2nd time we have tried to contact u. U have won the å£400 prize. 2 claim is easy, just call 087104711148 NOW! Only 10p per minute. BT-national-rate",159,34,4,2nd time tried contact 400 prize 2 claim easy call 087104711148 10p per minute btnationalrate,93,15,1
0,He's just gonna worry for nothing. And he won't give you money its no use.,74,20,2,he gon na worry nothing wont give money use,43,9,1
0,Did you get any gift? This year i didnt get anything. So bad,60,15,3,get gift year didnt get anything bad,36,7,1
0,Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant,220,44,1,well there pattern emerging friend telling drive come smoke telling im weed fiendmake smoke muchimpede thing see im hesitant,124,19,1
0,", ow u dey.i paid 60,400thousad.i told  u would call . ",55,11,1,ow deyi paid 60400thousadi told would call,42,7,1
0,IM FINE BABES AINT BEEN UP 2 MUCH THO! SAW SCARY MOVIE YEST ITS QUITE FUNNY! WANT 2MRW AFTERNOON? AT TOWN OR MALL OR SUMTHIN?xx,127,30,4,im fine babe aint 2 much tho saw scary movie yest quite funny want 2mrw afternoon town mall sumthinxx,101,19,1
0,I'm reaching home in 5 min.,27,8,1,im reaching home 5 min,22,5,1
0,"Forgot you were working today! Wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring. Hope all is well, nose essay and all xx",162,41,3,forgot working today wan na chat thing ok drop text youre free bored etc ill ring hope well nose essay xx,105,21,1
0,Ha... Then we must walk to everywhere... Cannot take tram. My cousin said can walk to vic market from our hotel ,112,25,3,ha must walk everywhere take tram cousin said walk vic market hotel,67,12,1
0,Discussed with your mother ah?,30,6,1,discussed mother ah,19,3,1
0,"Sorry, I can't text &amp; drive coherently, see you in twenty",61,16,1,sorry cant text amp drive coherently see twenty,47,8,1
1,You will be receiving this week's Triple Echo ringtone shortly. Enjoy it!,73,15,2,receiving week triple echo ringtone shortly enjoy,49,7,1
0,In which place i can get rooms cheap:-),39,11,1,place get room cheap,20,4,1
0,Eek that's a lot of time especially since American Pie is like 8 minutes long. I can't stop singing it.,103,24,2,eek thats lot time especially since american pie like 8 minute long cant stop singing,85,15,1
0,"\GRAN ONLYFOUND OUT AFEW DAYS AGO.CUSOON HONI\""""",48,9,1,gran onlyfound afew day agocusoon honi,38,6,1
1,"U've been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at å£350! Dial 08712300220 to claim - National Rate Call. Bx526, SW73SS",159,34,4,youve selected stay 1 250 top british hotel nothing holiday valued 350 dial 08712300220 claim national rate call bx526 sw73ss,125,20,1
0,University of southern california.,34,5,1,university southern california,30,3,1
0,We have to pick rayan macleran there.,37,8,1,pick rayan macleran,19,3,1
0,U gd lor go shopping i got stuff to do. U wan 2 watch infernal affairs a not? Come lar...,89,23,3,gd youknow go shopping got stuff wan 2 watch infernal affair come lar,69,13,1
0,Well. Balls. Time to make calls,31,8,3,well ball time make call,24,5,1
0,Wat time Ì_ wan today?,22,6,1,wat time wan today,18,4,1
0, &lt;#&gt;  in mca. But not conform.,36,14,2,ltgt mca conform,16,3,1
0,Oh ok.. Wat's ur email?,23,8,1,oh ok wats email,16,4,1
0,"Yes, princess. Are you going to make me moan?",45,12,2,yes princess going make moan,28,5,1
0,Lol its ok I didn't remember til last nite,42,10,1,laugh loud ok didnt remember til last nite,42,8,1
0,"[Û_] anyway, many good evenings to u! s",40,12,2,anyway many good evening,24,4,1
0,"Cool, I'll text you in a few",28,9,1,cool ill text,13,3,1
0,"Sorry vikky, i'm Watching olave mandara movie kano in trishul theatre wit my frnds..",84,17,1,sorry vikky im watching olave mandara movie kano trishul theatre wit frnds,74,12,1
0,I'm very happy for you babe ! Woo hoo party on dude!,52,14,2,im happy babe woo hoo party dude,32,7,1
0,I am taking you for italian food. How about a pretty dress with no panties? :),78,19,3,taking italian food pretty dress panty,38,6,1
0,Wot u up 2? Thout u were gonna call me!! Txt bak luv K,54,18,3,wot 2 thout gon na call txt bak luv k,37,10,1
1,YOU ARE CHOSEN TO RECEIVE A å£350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,159,30,2,chosen receive 350 award pls call claim number 09066364311 collect award selected receive valued mobile customer,112,16,1
0,How are you holding up?,23,6,1,holding,7,1,1
0,Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please.... ,93,18,1,dont flatter tell man mine two pint carlin ten minute please,60,11,1
0,Hope you are not scared!,24,6,1,hope scared,11,2,1
0,I'm at home n ready...,22,7,1,im home n ready,15,4,1
0,What time do u get out?,23,7,1,time get,8,2,1
0,I am literally in bed and have been up for like  &lt;#&gt;  hours,65,19,1,literally bed like ltgt hour,28,5,1
0,"Yes, my reg is  Ciao!",21,7,1,yes reg ciao,12,3,1
0,If You mean the website. Yes.,29,8,2,mean website yes,16,3,1
1,Win a å£1000 cash prize or a prize worth å£5000,47,10,1,win 1000 cash prize prize worth 5000,36,7,1
1,"Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182",156,25,2,thanks ringtone order reference number x49your mobile charged 450 tone arrive please call customer service 09065989182,118,16,1
0,Lol or I could just starve and lose a pound by the end of the day.,66,17,1,laugh loud could starve lose pound end day,42,8,1
0,Yeah that's the impression I got,32,7,1,yeah thats impression got,25,4,1
0,Ok ok take care. I can understand.,34,9,2,ok ok take care understand,26,5,1
0,"Motivate Behind every darkness, there is a shining light waiting for you to find it... Behind every best friend, there is always trust and love... BSLVYL",153,30,2,motivate behind every darkness shining light waiting find behind every best friend always trust love bslvyl,107,16,1
0,"Ya ok, then had dinner?",23,7,1,ya ok dinner,12,3,1
0,I was slept that time.you there?,32,7,1,slept timeyou,13,2,1
0,dont make ne plans for nxt wknd coz she wants us to come down then ok,69,16,1,dont make ne plan nxt wknd coz want u come ok,45,11,1
0,When is school starting. Where will you stay. What's the weather like. And the food. Do you have a social support system like friends in the school. All these things are important.,180,39,6,school starting stay whats weather like food social support system like friend school thing important,101,15,1
0,"Ha ha nan yalrigu heltini..Iyo kothi chikku, u shared many things wit me..so far i didn't told any body and even uttered a word abt u.. If ur trusting me so much how can i tell these to others.. Plz nxt time dont use those words to me..ok, chikku:-);-)B-)",255,68,2,ha ha nan yalrigu heltiniiyo kothi chikku shared many thing wit meso far didnt told body even uttered word abt trusting much tell others plz nxt time dont use word meok chikkub,176,32,1
0,Noice. Text me when you're here,31,8,2,noice text youre,16,3,1
0,Hi di is yijue we're meeting at 7 pm at esaplanade tonight.,59,14,1,hi di yijue meeting 7 pm esaplanade tonight,43,8,1
1,Moby Pub Quiz.Win a å£100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP å£1.50 008704050406 SP,156,30,2,moby pub quizwin 100 high street prize know new duchess cornwall txt first name 82277unsub stop 150 008704050406 sp,115,19,1
1,"This weeks SavaMob member offers are now accessible. Just call 08709501522 for details! SavaMob, POBOX 139, LA3 2WU. Only å£1.50/week. SavaMob - offers mobile!",159,31,5,week savamob member offer accessible call 08709501522 detail savamob pobox 139 la3 2wu 150week savamob offer mobile,115,17,1
0,"Aight I've been set free, think you could text me blake's address? It occurs to me I'm not quite as sure what I'm doing as I thought I was",138,35,2,aight ive set free think could text blake address occurs im quite sure im thought,81,15,1
0,Hi dear we saw dear. We both are happy. Where you my battery is low,67,17,3,hi dear saw dear happy battery low,34,7,1
0,How are you. Its been ages. How's abj,37,11,3,age hows abj,12,3,1
0,Prof: you have passed in all the papers in this sem congrats . . . . Student: Enna kalaachutaarama..!! Prof:???? Gud mrng!,122,33,7,prof passed paper sem congrats student enna kalaachutaarama prof gud mrng,73,11,1
0,Dont kick coco when he's down,29,7,1,dont kick coco he,17,4,1
0,Fyi I'm gonna call you sporadically starting at like  &lt;#&gt;  bc we are not not doin this shit,97,26,1,information im gon na call sporadically starting like ltgt bc doin shit,71,12,1
1,"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7 ",149,28,2,contacted dating service someone know find call mobile landline 09064017305 pobox75ldns7,88,11,1
1,TBS/PERSOLVO. been chasing us since Sept forå£38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.,141,26,5,tbspersolvo chasing u since sept for38 definitely paying thanks information ignore kath manchester,98,13,1
0,Hope youåÕre not having too much fun without me!! see u tomorrow love jess x,76,17,2,hope youre much fun without see tomorrow love jess x,52,10,1
0,Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all,84,22,3,ok wont call disturb one know avoiding burden,45,8,1
0,I've reached home n i bathe liao... U can call me now...,56,15,1,ive reached home n bathe liao call,34,7,1
1,Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821,106,18,3,loan purpose even bad credit tenant welcome call noworriesloanscom 08717111821,78,10,1
0,Was the actual exam harder than NBME,36,7,1,actual exam harder nbme,23,4,1
0,A lot of this sickness thing going round. Take it easy. Hope u feel better soon. Lol,84,20,4,lot sickness thing going round take easy hope feel better soon laugh loud,73,13,1
1,87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077,114,27,2,87077 kick new season 2wks free goal news mobile txt club name 87077 eg villa 87077,83,16,1
0,Hey sathya till now we dint meet not even a single time then how can i saw the situation sathya.,96,21,1,hey sathya till dint meet even single time saw situation sathya,63,11,1
0,Gam gone after outstanding innings.,35,6,1,gam gone outstanding inning,27,4,1
0,O i played smash bros  &lt;#&gt;  religiously.,46,14,1,played smash bros ltgt religiously,34,5,1
0,"Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &lt;#&gt;  from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and i was hoping you would help. Do have a good day. Abiola",276,69,7,sir good morning hope good weekend called let know able raise ltgt dad however said would make rest available mid feb amount still quite short hoping would help good day abiola,176,31,1
0,Hurry home. Soup is DONE!,25,7,2,hurry home soup done,20,4,1
0,"Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you.",153,39,4,good afternoon love good see word ym get tm smart move slave smile drink coffee await,85,16,1
0,Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...,74,19,1,quite ok bit ex better go eat smth else ill feel guilty,55,12,1
1,"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP.",154,33,3,orange brings ringtones time chart hero free hit week go ringtones pic wap stop receiving tip reply stop,104,18,1
0,Lemme know when you're here,27,7,1,lem know youre,14,3,1
1,PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04,148,24,3,private 2003 account statement 07973788240 show 800 unredeemed point call 08715203649 identifier code 40533 expires 311004,122,16,1
0,He needs to stop going to bed and make with the fucking dealing,63,13,1,need stop going bed make fucking dealing,40,7,1
0,"How are you, my Love ? Are you with your brother ? Time to talk english with him ? *grins* Say : Hey Muhommad, Penny says hello from across the sea",147,35,4,love brother time talk english grin say hey muhommad penny say hello across sea,79,14,1
1,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now,135,27,1,tried call reply sm video mobile 750 min unlimited text free camcorder reply call 08000930705,93,15,1
0,"Hey doc pls I want to get nice t shirt for my hubby nice fiting ones my budget is  &lt;#&gt; k help pls I will load d card abi hw,keep me posted luv. 2 mj",154,44,2,hey doc pls want get nice shirt hubby nice fiting one budget ltgt k help pls load card abi hwkeep posted luv 2 mj,113,24,1
0,I remain unconvinced that this isn't an elaborate test of my willpower,70,13,1,remain unconvinced isnt elaborate test willpower,48,6,1
0,"\Life is nothing wen v get everything\"". But \""life is everything wen v miss something \"". Real value of people wil be realized only in their absence.... gud mrng""",163,37,3,life nothing wen v get everything life everything wen v miss something real value people wil realized absence gud mrng,118,20,1
0,how are you? I miss you!,24,8,2,miss,4,1,1
0,I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy,85,18,1,aint answerin phone actually pretty reasonable hour im sleepy,61,9,1
0,"Hey , is * rite u put åÈ10 evey mnth is that all?",49,14,1,hey rite put 10 evey mnth,25,6,1
0,i am going to bed now prin,26,7,1,going bed prin,14,3,1
0,I think just yourself Û_Thanks and see you tomo,48,9,1,think thanks see tomo,21,4,1
0,If u dun drive then how i go 2 sch.,35,11,1,dun drive go 2 sch,18,5,1
0,I not at home now lei...,24,7,1,home lei,8,2,1
1,GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. 08714342399.2stop reply STOP. msg@å£1.50rcvd,167,36,6,gsoh good spam ladiesyou could b male gigolo 2 join uk fastest growing men club reply oncall mjzgroup 087143423992stop reply stop msg150rcvd,140,22,1
0,Do u hav any frnd by name ashwini in ur college?,48,12,1,hav frnd name ashwini college,29,5,1
0,Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...,80,21,2,jus finish lunch way home youknow tot dun wan 2 stay sch today,62,13,1
0,K then 2marrow are you coming to class.,39,9,1,k 2marrow coming class,22,4,1
1,"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",122,25,1,hot live fantasy call 08707500020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate call,105,20,1
0,Pls send me your address sir.,29,7,1,pls send address sir,20,4,1
0,I want to lick your pussy now...,32,8,1,want lick pussy,15,3,1
0,"Yo, you gonna still be in stock tomorrow/today? I'm trying to get a dubsack",75,18,2,yo gon na still stock tomorrowtoday im trying get dubsack,57,10,1
1,URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm,141,28,5,urgent mobile number awarded ukp2000 prize guaranteed call 09061790125 landline claim 3030 valid 12hrs 150ppm,109,15,1
0,"I'll see, but prolly yeah",25,7,1,ill see prolly yeah,19,4,1
0,Thought we could go out for dinner. I'll treat you! Seem ok?,60,16,3,thought could go dinner ill treat seem ok,41,8,1
0,Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?,154,40,6,stand away doesnt heart ache without dont wonder dont crave,59,10,1
0,Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that they're casting on the look.,230,52,5,sorry never hear unless book one kinda jokethet really looking skinny white girl one lineyou much camera something like theyre casting look,139,22,1
0,"Sure thing big man. i have hockey elections at 6, shouldnÛ÷t go on longer than an hour though",94,20,2,sure thing big man hockey election 6 shouldnt go longer hour though,67,12,1
0,Watch lor. I saw a few swatch one i thk quite ok. Ard 116 but i need 2nd opinion leh...,87,22,2,watch youknow saw swatch one thk quite ok ard 116 need 2nd opinion leh,70,14,1
0,Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:),116,27,3,hiya like hlday pic looked horrible took mo hows camp amrca thing speak soon serena,83,15,1
0,"Babe! How goes that day ? What are you up to ? I miss you already, my Love ... * loving kiss* ... I hope everything goes well.",126,32,5,babe go day miss already love loving kiss hope everything go well,65,12,1
0,Yunny... I'm goin to be late,28,8,2,yunny im goin late,18,4,1
0,Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later,160,37,3,doc prescribed morphine cause pain med arent enough waiting mom bring med kick fast im gon na try later,103,19,1
0,"Cool, want me to go to kappa or should I meet you outside mu",60,15,1,cool want go kappa meet outside mu,34,7,1
0,"Hey sexy buns ! Have I told you ? I adore you, loverboy. I hope you remember to thank your sister in law for those meatballs *grins* ... i love you, babe",153,37,4,hey sexy bun told adore loverboy hope remember thank sister law meatball grin love babe,87,15,1
0,May b approve panalam...but it should have more posts..,55,12,1,may b approve panalambut post,29,5,1
1,"SPJanuary Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",157,30,4,spjanuary male sale hot gay chat cheaper call 08709222922 national rate 15pmin cheap 78pmin peak stop text call 08712460324 10pmin,130,20,1
0,Me i'm not workin. Once i get job...,36,11,2,im workin get job,17,4,1
